V number,R core,R cladding,n core,n cladding,NA,LP02effb,LP02effa,LP21effd,LP21effc,LP21effb,LP21effa,LP11effd,LP11effc,LP11effb,LP11effa,LP01effb,LP01effa,Eff area02b,Eff area02a,Eff area21d,Eff area21c,Eff area21b,Eff area21a,Eff area11d,Eff area11c,Eff area11b,Eff area11a,Eff area01b,Eff area01a,dneffaa1,dneffab1,dneffac1,dneffad1,dneffba1,dneffbb1,dneffbc1,dneffbd1,dneffaa2,dneffbb2,dneffcc2,dneffdd2,dneffaa3,dneffba3,dneffca3,dneffda3,dneffab3,dneffbb3,dneffcb3,dneffdb3
5,6.73E-06,6.25E-05,1.4556,1.444,0.183399,1.4464,1.4464,1.4474,1.4474,1.4475,1.4475,1.451,1.451,1.451,1.451,1.4538,1.4538,4.97E-11,4.74E-11,8.60E-11,6.16E-11,6.39E-11,6.47E-11,8.62E-11,7.14E-11,7.68E-11,5.28E-11,8.25E-11,8.26E-11,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0035,0.0035,0.0036,0.0036,0.0011,0.0011,0.001,0.001,0.0011,0.0011,0.001,0.001
5,6.70E-06,6.25E-05,1.4557,1.444,0.184191,1.4465,1.4465,1.4475,1.4475,1.4475,1.4475,1.451,1.451,1.451,1.451,1.4538,1.4538,4.92E-11,4.70E-11,8.12E-11,6.81E-11,6.16E-11,6.38E-11,8.51E-11,7.41E-11,8.55E-11,5.52E-11,8.18E-11,8.19E-11,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0035,0.0035,0.0035,0.0035,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5,6.67E-06,6.25E-05,1.4558,1.444,0.18498,1.4465,1.4465,1.4475,1.4475,1.4475,1.4475,1.4511,1.4511,1.4511,1.4511,1.4539,1.4539,4.77E-11,4.67E-11,7.10E-11,6.54E-11,5.19E-11,5.16E-11,8.38E-11,7.06E-11,8.44E-11,5.17E-11,8.11E-11,8.13E-11,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0036,0.0036,0.0036,0.0036,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5,6.64E-06,6.25E-05,1.4559,1.444,0.185765,1.4465,1.4465,1.4475,1.4475,1.4475,1.4476,1.4512,1.4512,1.4512,1.4512,1.454,1.454,4.84E-11,4.63E-11,8.50E-11,6.07E-11,5.23E-11,5.50E-11,7.86E-11,8.33E-11,8.23E-11,5.22E-11,8.04E-11,8.06E-11,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0036,0.0037,0.0037,0.0037,0.0011,0.001,0.001,0.001,0.0011,0.001,0.001,0.001
5,6.61E-06,6.25E-05,1.456,1.444,0.186548,1.4465,1.4465,1.4476,1.4476,1.4476,1.4476,1.4512,1.4512,1.4512,1.4512,1.4541,1.4541,4.80E-11,4.58E-11,7.55E-11,6.38E-11,6.76E-11,5.81E-11,7.92E-11,6.86E-11,8.06E-11,4.90E-11,7.98E-11,7.99E-11,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0036,0.0036,0.0036,0.0036,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
5,6.58E-06,6.25E-05,1.4561,1.444,0.187326,1.4465,1.4466,1.4476,1.4476,1.4476,1.4476,1.4513,1.4513,1.4513,1.4513,1.4542,1.4542,4.76E-11,4.55E-11,8.46E-11,6.00E-11,5.11E-11,5.46E-11,7.71E-11,8.18E-11,7.63E-11,4.91E-11,7.90E-11,7.92E-11,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0037,0.0037,0.0037,0.0037,0.001,0.001,0.001,0.001,0.0011,0.0011,0.0011,0.0011
5,6.56E-06,6.25E-05,1.4562,1.444,0.188102,1.4466,1.4466,1.4476,1.4476,1.4476,1.4476,1.4513,1.4513,1.4513,1.4513,1.4543,1.4543,4.60E-11,4.52E-11,6.84E-11,5.87E-11,4.78E-11,4.81E-11,7.58E-11,6.92E-11,7.86E-11,4.88E-11,7.84E-11,7.86E-11,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0037,0.0037,0.0037,0.0037,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5,6.53E-06,6.25E-05,1.4563,1.444,0.188875,1.4466,1.4466,1.4477,1.4477,1.4477,1.4477,1.4514,1.4514,1.4514,1.4514,1.4543,1.4543,4.57E-11,4.47E-11,6.44E-11,6.46E-11,5.00E-11,5.93E-11,6.74E-11,8.08E-11,7.91E-11,5.21E-11,7.78E-11,7.80E-11,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0037,0.0037,0.0037,0.0037,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
5,6.50E-06,6.25E-05,1.4564,1.444,0.189644,1.4466,1.4466,1.4477,1.4477,1.4477,1.4477,1.4515,1.4515,1.4515,1.4515,1.4544,1.4544,4.65E-11,4.44E-11,7.79E-11,6.23E-11,5.93E-11,5.76E-11,7.88E-11,7.02E-11,6.83E-11,4.72E-11,7.72E-11,7.73E-11,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0038,0.0038,0.0038,0.0038,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
5,6.48E-06,6.25E-05,1.4565,1.444,0.190411,1.4466,1.4466,1.4477,1.4477,1.4477,1.4477,1.4515,1.4515,1.4515,1.4515,1.4545,1.4545,4.59E-11,4.40E-11,7.27E-11,7.28E-11,5.33E-11,6.70E-11,7.28E-11,7.07E-11,7.23E-11,5.51E-11,7.65E-11,7.68E-11,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0038,0.0038,0.0038,0.0038,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
5,6.45E-06,6.25E-05,1.4566,1.444,0.191174,1.4467,1.4467,1.4477,1.4477,1.4478,1.4478,1.4516,1.4516,1.4516,1.4516,1.4546,1.4546,4.46E-11,4.36E-11,6.18E-11,6.22E-11,4.86E-11,6.15E-11,6.59E-11,7.45E-11,7.44E-11,5.42E-11,7.60E-11,7.61E-11,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0038,0.0038,0.0039,0.0039,0.0011,0.0011,0.001,0.001,0.0011,0.0011,0.001,0.001
5,6.43E-06,6.25E-05,1.4567,1.444,0.191935,1.4467,1.4467,1.4478,1.4478,1.4478,1.4478,1.4516,1.4516,1.4516,1.4517,1.4547,1.4547,4.53E-11,4.33E-11,7.91E-11,6.18E-11,5.54E-11,5.15E-11,7.66E-11,7.58E-11,7.70E-11,5.15E-11,7.52E-11,7.55E-11,0.003,0.0031,0.0031,0.0031,0.003,0.0031,0.0031,0.0031,0.0039,0.0038,0.0038,0.0038,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
5,6.40E-06,6.25E-05,1.4568,1.444,0.192692,1.4467,1.4467,1.4478,1.4478,1.4478,1.4478,1.4517,1.4517,1.4517,1.4517,1.4548,1.4548,4.50E-11,4.30E-11,7.44E-11,6.21E-11,5.47E-11,5.46E-11,7.64E-11,6.47E-11,7.20E-11,4.64E-11,7.47E-11,7.49E-11,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0039,0.0039,0.0039,0.0039,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
5,6.38E-06,6.25E-05,1.4569,1.444,0.193447,1.4467,1.4467,1.4478,1.4478,1.4478,1.4479,1.4518,1.4518,1.4518,1.4518,1.4548,1.4549,4.47E-11,4.26E-11,6.28E-11,5.80E-11,5.67E-11,5.46E-11,7.59E-11,7.52E-11,5.91E-11,4.86E-11,7.42E-11,7.42E-11,0.0031,0.0031,0.0031,0.0031,0.003,0.003,0.003,0.003,0.0039,0.004,0.004,0.004,0.0012,0.0011,0.0011,0.0011,0.0012,0.0011,0.0011,0.0011
5,6.35E-06,6.25E-05,1.457,1.444,0.194198,1.4467,1.4467,1.4479,1.4479,1.4479,1.4479,1.4518,1.4518,1.4518,1.4518,1.4549,1.4549,4.43E-11,4.23E-11,7.54E-11,5.65E-11,5.23E-11,4.91E-11,7.47E-11,7.54E-11,7.21E-11,4.86E-11,7.35E-11,7.38E-11,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0039,0.0039,0.0039,0.0039,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
5,6.33E-06,6.25E-05,1.4571,1.444,0.194947,1.4468,1.4468,1.4479,1.4479,1.4479,1.4479,1.4519,1.4519,1.4519,1.4519,1.455,1.455,4.40E-11,4.20E-11,7.55E-11,5.50E-11,5.32E-11,5.01E-11,7.25E-11,7.40E-11,7.38E-11,4.81E-11,7.30E-11,7.32E-11,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.004,0.004,0.004,0.004,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
5,6.30E-06,6.25E-05,1.4572,1.444,0.195693,1.4468,1.4468,1.4479,1.4479,1.4479,1.4479,1.4519,1.4519,1.4519,1.4519,1.4551,1.4551,4.36E-11,4.17E-11,6.75E-11,5.87E-11,5.65E-11,5.62E-11,6.83E-11,7.58E-11,7.19E-11,4.45E-11,7.25E-11,7.26E-11,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.004,0.004,0.004,0.004,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
5,6.28E-06,6.25E-05,1.4573,1.444,0.196436,1.4468,1.4468,1.4479,1.448,1.448,1.448,1.452,1.452,1.452,1.452,1.4552,1.4552,4.33E-11,4.14E-11,6.91E-11,5.82E-11,4.36E-11,4.82E-11,6.53E-11,6.27E-11,7.30E-11,4.80E-11,7.19E-11,7.21E-11,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.004,0.004,0.004,0.0041,0.0012,0.0012,0.0012,0.0011,0.0012,0.0012,0.0012,0.0011
5,6.26E-06,6.25E-05,1.4574,1.444,0.197177,1.4468,1.4468,1.448,1.448,1.448,1.448,1.4521,1.4521,1.4521,1.4521,1.4553,1.4553,4.19E-11,4.10E-11,6.19E-11,5.65E-11,4.54E-11,4.89E-11,6.54E-11,7.25E-11,7.27E-11,4.74E-11,7.14E-11,7.15E-11,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0041,0.0041,0.0041,0.0041,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
5,6.23E-06,6.25E-05,1.4575,1.444,0.197915,1.4469,1.4469,1.448,1.448,1.448,1.448,1.4521,1.4521,1.4521,1.4521,1.4554,1.4554,4.16E-11,4.08E-11,5.78E-11,5.68E-11,4.44E-11,4.45E-11,7.14E-11,6.41E-11,7.03E-11,4.48E-11,7.08E-11,7.10E-11,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0041,0.0041,0.0041,0.0041,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
5,6.21E-06,6.25E-05,1.4576,1.444,0.19865,1.4469,1.4469,1.448,1.448,1.4481,1.4481,1.4522,1.4522,1.4522,1.4522,1.4554,1.4554,4.13E-11,4.04E-11,6.34E-11,6.04E-11,4.71E-11,5.13E-11,6.46E-11,7.21E-11,7.29E-11,4.82E-11,7.03E-11,7.05E-11,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0041,0.0041,0.0042,0.0042,0.0012,0.0012,0.0011,0.0011,0.0012,0.0012,0.0011,0.0011
5,6.19E-06,6.25E-05,1.4577,1.444,0.199382,1.4469,1.4469,1.4481,1.4481,1.4481,1.4481,1.4522,1.4522,1.4522,1.4522,1.4555,1.4555,4.21E-11,4.01E-11,6.26E-11,5.70E-11,6.08E-11,4.90E-11,6.68E-11,6.81E-11,6.00E-11,4.15E-11,6.98E-11,7.00E-11,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0041,0.0041,0.0041,0.0041,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
5,6.16E-06,6.25E-05,1.4578,1.444,0.200112,1.4469,1.4469,1.4481,1.4481,1.4481,1.4481,1.4523,1.4523,1.4523,1.4523,1.4556,1.4556,4.07E-11,3.98E-11,5.70E-11,5.46E-11,4.43E-11,4.69E-11,6.23E-11,7.10E-11,7.21E-11,4.34E-11,6.93E-11,6.94E-11,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0042,0.0042,0.0042,0.0042,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
5,6.14E-06,6.25E-05,1.4579,1.444,0.200839,1.4469,1.4469,1.4481,1.4481,1.4481,1.4482,1.4524,1.4524,1.4524,1.4524,1.4557,1.4557,4.14E-11,3.96E-11,7.26E-11,5.50E-11,5.39E-11,5.52E-11,7.16E-11,5.94E-11,7.14E-11,4.65E-11,6.88E-11,6.90E-11,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0042,0.0043,0.0043,0.0043,0.0013,0.0012,0.0012,0.0012,0.0013,0.0012,0.0012,0.0012
5,6.12E-06,6.25E-05,1.458,1.444,0.201564,1.4469,1.447,1.4482,1.4482,1.4482,1.4482,1.4524,1.4524,1.4524,1.4524,1.4558,1.4558,4.11E-11,3.93E-11,6.16E-11,5.53E-11,4.39E-11,6.38E-11,6.65E-11,7.03E-11,6.48E-11,4.61E-11,6.83E-11,6.85E-11,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0042,0.0042,0.0042,0.0042,0.0012,0.0012,0.0012,0.0012,0.0013,0.0013,0.0013,0.0013
5,6.10E-06,6.25E-05,1.4581,1.444,0.202286,1.447,1.447,1.4482,1.4482,1.4482,1.4482,1.4525,1.4525,1.4525,1.4525,1.4559,1.4559,4.08E-11,3.90E-11,7.07E-11,5.17E-11,5.28E-11,5.08E-11,7.06E-11,5.89E-11,6.21E-11,4.36E-11,6.78E-11,6.79E-11,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0043,0.0043,0.0043,0.0043,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
5,6.08E-06,6.25E-05,1.4582,1.444,0.203006,1.447,1.447,1.4482,1.4482,1.4482,1.4482,1.4525,1.4525,1.4525,1.4526,1.4559,1.4559,4.05E-11,3.87E-11,6.29E-11,5.39E-11,5.33E-11,4.77E-11,6.88E-11,5.83E-11,6.98E-11,4.23E-11,6.73E-11,6.75E-11,0.0033,0.0034,0.0034,0.0034,0.0033,0.0034,0.0034,0.0034,0.0044,0.0043,0.0043,0.0043,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
5,6.05E-06,6.25E-05,1.4583,1.444,0.203723,1.447,1.447,1.4482,1.4483,1.4483,1.4483,1.4526,1.4526,1.4526,1.4526,1.456,1.456,4.01E-11,3.84E-11,6.69E-11,5.79E-11,4.23E-11,4.82E-11,6.81E-11,6.77E-11,6.71E-11,4.91E-11,6.68E-11,6.71E-11,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0043,0.0043,0.0043,0.0044,0.0013,0.0013,0.0013,0.0012,0.0013,0.0013,0.0013,0.0012
5,6.03E-06,6.25E-05,1.4584,1.444,0.204437,1.444,1.444,1.447,1.447,1.4483,1.4483,1.4483,1.4483,1.4527,1.4527,1.4527,1.4527,3.87E-11,5.09E-11,4.00E-11,3.82E-11,6.74E-11,4.98E-11,5.12E-11,4.72E-11,6.69E-11,6.75E-11,5.75E-11,4.07E-11,0,0,0.0044,0.0044,0,0,0.0044,0.0044,0.0044,0.0044,0.0013,0.0013,0.0043,0.0043,0.003,0.003,0.0043,0.0043,0.003,0.003
5.01,9.38E-06,6.25E-05,1.45,1.444,0.131773,1.4453,1.4453,1.4458,1.4458,1.4458,1.4458,1.4476,1.4476,1.4476,1.4476,1.449,1.4491,9.66E-11,9.23E-11,1.63E-10,1.21E-10,1.77E-10,1.29E-10,1.53E-10,1.63E-10,1.59E-10,1.01E-10,1.60E-10,1.61E-10,0.0015,0.0015,0.0015,0.0015,0.0014,0.0014,0.0014,0.0014,0.0018,0.0018,0.0018,0.0018,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
5.01,9.30E-06,6.25E-05,1.4501,1.444,0.132868,1.4453,1.4453,1.4458,1.4458,1.4458,1.4458,1.4477,1.4477,1.4477,1.4477,1.4491,1.4491,9.49E-11,9.07E-11,1.54E-10,1.05E-10,1.51E-10,1.29E-10,1.47E-10,1.64E-10,1.63E-10,1.05E-10,1.58E-10,1.58E-10,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0019,0.0019,0.0019,0.0019,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
5.01,9.23E-06,6.25E-05,1.4502,1.444,0.133955,1.4453,1.4453,1.4459,1.4459,1.4459,1.4459,1.4477,1.4477,1.4477,1.4477,1.4492,1.4492,9.12E-11,8.92E-11,1.57E-10,1.27E-10,9.43E-11,1.06E-10,1.33E-10,1.33E-10,1.60E-10,9.52E-11,1.55E-10,1.55E-10,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0018,0.0018,0.0018,0.0018,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,9.15E-06,6.25E-05,1.4503,1.444,0.135034,1.4453,1.4453,1.4459,1.4459,1.4459,1.4459,1.4478,1.4478,1.4478,1.4478,1.4493,1.4493,9.21E-11,8.78E-11,1.65E-10,1.41E-10,1.55E-10,1.41E-10,1.30E-10,1.54E-10,1.33E-10,9.21E-11,1.53E-10,1.53E-10,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0019,0.0019,0.0019,0.0019,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,9.08E-06,6.25E-05,1.4504,1.444,0.136103,1.4454,1.4454,1.4459,1.4459,1.4459,1.4459,1.4479,1.4479,1.4479,1.4479,1.4494,1.4494,9.05E-11,8.65E-11,1.65E-10,1.26E-10,1.55E-10,1.26E-10,1.54E-10,1.57E-10,1.29E-10,9.48E-11,1.50E-10,1.51E-10,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.002,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
5.01,9.01E-06,6.25E-05,1.4505,1.444,0.137165,1.4454,1.4454,1.4459,1.4459,1.446,1.446,1.4479,1.4479,1.4479,1.4479,1.4495,1.4495,8.92E-11,8.51E-11,1.63E-10,1.11E-10,1.15E-10,1.29E-10,1.53E-10,1.53E-10,1.28E-10,9.14E-11,1.48E-10,1.48E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0019,0.0019,0.002,0.002,0.0006,0.0006,0.0005,0.0005,0.0006,0.0006,0.0005,0.0005
5.01,8.94E-06,6.25E-05,1.4506,1.444,0.138219,1.4454,1.4454,1.446,1.446,1.446,1.446,1.448,1.448,1.448,1.448,1.4496,1.4496,8.79E-11,8.38E-11,1.58E-10,1.53E-10,1.14E-10,1.21E-10,1.41E-10,1.50E-10,1.31E-10,8.96E-11,1.46E-10,1.46E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.002,0.002,0.002,0.002,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,8.87E-06,6.25E-05,1.4507,1.444,0.139264,1.4454,1.4454,1.446,1.446,1.446,1.446,1.448,1.448,1.448,1.448,1.4496,1.4496,8.65E-11,8.26E-11,1.59E-10,1.13E-10,1.18E-10,1.23E-10,1.47E-10,1.45E-10,1.35E-10,8.94E-11,1.44E-10,1.44E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.002,0.002,0.002,0.002,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,8.81E-06,6.25E-05,1.4508,1.444,0.140302,1.4455,1.4455,1.446,1.446,1.446,1.446,1.4481,1.4481,1.4481,1.4481,1.4497,1.4497,8.30E-11,8.12E-11,1.13E-10,1.18E-10,1.35E-10,1.42E-10,1.21E-10,1.21E-10,1.40E-10,8.46E-11,1.42E-10,1.42E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0021,0.0021,0.0021,0.0021,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
5.01,8.74E-06,6.25E-05,1.4509,1.444,0.141332,1.4455,1.4455,1.4461,1.4461,1.4461,1.4461,1.4482,1.4482,1.4482,1.4482,1.4498,1.4498,8.18E-11,8.00E-11,1.21E-10,1.20E-10,1.08E-10,1.29E-10,1.19E-10,1.19E-10,1.46E-10,8.89E-11,1.40E-10,1.40E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0021,0.0021,0.0021,0.0021,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,8.68E-06,6.25E-05,1.451,1.444,0.142355,1.4455,1.4455,1.4461,1.4461,1.4461,1.4461,1.4482,1.4482,1.4482,1.4482,1.4499,1.4499,8.27E-11,7.91E-11,1.27E-10,1.50E-10,1.25E-10,1.45E-10,1.21E-10,1.44E-10,1.37E-10,9.19E-11,1.38E-10,1.38E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0021,0.0021,0.0021,0.0021,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,8.62E-06,6.25E-05,1.4511,1.444,0.143371,1.4455,1.4455,1.4461,1.4461,1.4461,1.4461,1.4483,1.4483,1.4483,1.4483,1.45,1.45,8.15E-11,7.79E-11,1.42E-10,1.07E-10,1.38E-10,1.08E-10,1.33E-10,1.40E-10,1.17E-10,8.37E-11,1.35E-10,1.36E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0022,0.0022,0.0022,0.0022,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,8.56E-06,6.25E-05,1.4512,1.444,0.144379,1.4455,1.4455,1.4462,1.4462,1.4462,1.4462,1.4483,1.4483,1.4483,1.4483,1.4501,1.4501,7.73E-11,7.78E-11,1.20E-10,1.10E-10,8.24E-11,1.36E-10,1.16E-10,1.25E-10,1.17E-10,7.85E-11,1.34E-10,1.34E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0021,0.0021,0.0021,0.0021,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
5.01,8.50E-06,6.25E-05,1.4513,1.444,0.145381,1.4456,1.4456,1.4462,1.4462,1.4462,1.4462,1.4484,1.4484,1.4484,1.4484,1.4501,1.4501,7.73E-11,7.57E-11,1.20E-10,1.19E-10,9.87E-11,1.09E-10,1.12E-10,1.13E-10,1.21E-10,7.66E-11,1.32E-10,1.32E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0022,0.0022,0.0022,0.0022,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,8.44E-06,6.25E-05,1.4514,1.444,0.146376,1.4456,1.4456,1.4462,1.4462,1.4462,1.4462,1.4485,1.4485,1.4485,1.4485,1.4502,1.4502,7.64E-11,7.47E-11,1.32E-10,9.80E-11,8.62E-11,9.59E-11,1.15E-10,1.35E-10,1.36E-10,8.59E-11,1.30E-10,1.30E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0023,0.0023,0.0023,0.0023,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,8.39E-06,6.25E-05,1.4515,1.444,0.147364,1.4456,1.4456,1.4462,1.4463,1.4463,1.4463,1.4485,1.4485,1.4485,1.4485,1.4503,1.4503,7.53E-11,7.39E-11,1.40E-10,9.56E-11,7.93E-11,8.59E-11,1.17E-10,1.25E-10,1.23E-10,7.85E-11,1.28E-10,1.29E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0022,0.0022,0.0022,0.0023,0.0007,0.0007,0.0007,0.0006,0.0007,0.0007,0.0007,0.0006
5.01,8.33E-06,6.25E-05,1.4516,1.444,0.148346,1.4456,1.4456,1.4463,1.4463,1.4463,1.4463,1.4486,1.4486,1.4486,1.4486,1.4504,1.4504,7.63E-11,7.28E-11,1.39E-10,1.14E-10,1.01E-10,1.25E-10,1.23E-10,1.12E-10,1.21E-10,7.71E-11,1.27E-10,1.27E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0023,0.0023,0.0023,0.0023,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
5.01,8.28E-06,6.25E-05,1.4517,1.444,0.149321,1.4456,1.4456,1.4463,1.4463,1.4463,1.4463,1.4486,1.4486,1.4486,1.4487,1.4505,1.4505,7.53E-11,7.18E-11,1.32E-10,1.20E-10,1.19E-10,1.26E-10,1.25E-10,1.22E-10,1.26E-10,7.84E-11,1.25E-10,1.25E-10,0.0018,0.0019,0.0019,0.0019,0.0018,0.0019,0.0019,0.0019,0.0024,0.0023,0.0023,0.0023,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
5.01,8.22E-06,6.25E-05,1.4518,1.444,0.150291,1.4457,1.4457,1.4463,1.4463,1.4463,1.4463,1.4487,1.4487,1.4487,1.4487,1.4506,1.4506,7.43E-11,7.09E-11,1.36E-10,1.00E-10,1.07E-10,1.07E-10,1.27E-10,1.29E-10,1.06E-10,7.70E-11,1.23E-10,1.23E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0024,0.0024,0.0024,0.0024,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
5.01,8.17E-06,6.25E-05,1.4519,1.444,0.151253,1.4457,1.4457,1.4464,1.4464,1.4464,1.4464,1.4488,1.4488,1.4488,1.4488,1.4506,1.4506,7.34E-11,7.01E-11,1.26E-10,1.07E-10,1.04E-10,1.23E-10,1.21E-10,1.23E-10,1.04E-10,7.33E-11,1.22E-10,1.22E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0024,0.0024,0.0024,0.0024,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
5.01,8.12E-06,6.25E-05,1.452,1.444,0.15221,1.4457,1.4457,1.4464,1.4464,1.4464,1.4464,1.4488,1.4488,1.4488,1.4488,1.4507,1.4507,7.05E-11,6.92E-11,1.24E-10,9.29E-11,7.49E-11,7.95E-11,1.03E-10,1.16E-10,1.20E-10,7.44E-11,1.20E-10,1.20E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0024,0.0024,0.0024,0.0024,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
