V number,R core,R cladding, n core,n cladding,NA,LP01 eff,LP11 eff,LP21 eff,LP02 eff,dneff1,dneff2,dneff3,,,,,,,,,,,,,
5.05,6.54E-06,6.25E-05,1.4565,1.444,0.190411,1.4545,1.4516,1.4478,1.4468,0.0029,0.0038,0.001,,,,,,,,,,,,,
5.05,6.52E-06,6.25E-05,1.4566,1.444,0.191174,1.4546,1.4517,1.4479,1.4468,0.0029,0.0038,0.0011,,,,,,,,,,,,,
5.05,6.49E-06,6.25E-05,1.4567,1.444,0.191935,1.4547,1.4517,1.4479,1.4468,0.003,0.0038,0.0011,,,,,,,,,,,,,
5.05,6.47E-06,6.25E-05,1.4568,1.444,0.192692,1.4548,1.4518,1.448,1.4469,0.003,0.0038,0.0011,,,,,,,,,,,,,
5.05,6.44E-06,6.25E-05,1.4569,1.444,0.193447,1.4549,1.4518,1.448,1.4469,0.0031,0.0038,0.0011,,,,,,,,,,,,,
5.05,6.42E-06,6.25E-05,1.457,1.444,0.194198,1.455,1.4519,1.448,1.4469,0.0031,0.0039,0.0011,,,,,,,,,,,,,
5.05,6.39E-06,6.25E-05,1.4571,1.444,0.194947,1.4551,1.452,1.448,1.4469,0.0031,0.004,0.0011,,,,,,,,,,,,,
5.05,6.37E-06,6.25E-05,1.4572,1.444,0.195693,1.4551,1.452,1.4481,1.4469,0.0031,0.0039,0.0012,,,,,,,,,,,,,
5.05,6.34E-06,6.25E-05,1.4573,1.444,0.196436,1.4552,1.4521,1.4481,1.4469,0.0031,0.004,0.0012,,,,,,,,,,,,,
5.05,6.32E-06,6.25E-05,1.4574,1.444,0.197177,1.4553,1.4522,1.4481,1.447,0.0031,0.0041,0.0011,,,,,,,,,,,,,
5.05,6.29E-06,6.25E-05,1.4575,1.444,0.197915,1.4554,1.4522,1.4481,1.447,0.0032,0.0041,0.0011,,,,,,,,,,,,,
5.05,6.27E-06,6.25E-05,1.4576,1.444,0.19865,1.4555,1.4523,1.4482,1.447,0.0032,0.0041,0.0012,,,,,,,,,,,,,
5.05,6.25E-06,6.25E-05,1.4577,1.444,0.199382,1.4556,1.4523,1.4482,1.447,0.0033,0.0041,0.0012,,,,,,,,,,,,,
5.05,6.23E-06,6.25E-05,1.4578,1.444,0.200112,1.4557,1.4524,1.4483,1.4471,0.0033,0.0041,0.0012,,,,,,,,,,,,,
5.05,6.20E-06,6.25E-05,1.4579,1.444,0.200839,1.4557,1.4525,1.4483,1.4471,0.0032,0.0042,0.0012,,,,,,,,,,,,,
5.05,6.18E-06,6.25E-05,1.458,1.444,0.201564,1.4558,1.4525,1.4483,1.4471,0.0033,0.0042,0.0012,,,,,,,,,,,,,
5.05,6.16E-06,6.25E-05,1.4581,1.444,0.202286,1.4559,1.4526,1.4484,1.4471,0.0033,0.0042,0.0013,,,,,,,,,,,,,
5.05,6.14E-06,6.25E-05,1.4582,1.444,0.203006,1.456,1.4526,1.4484,1.4472,0.0034,0.0042,0.0012,,,,,,,,,,,,,
5.05,6.12E-06,6.25E-05,1.4583,1.444,0.203723,1.4561,1.4527,1.4484,1.4472,0.0034,0.0043,0.0012,,,,,,,,,,,,,
-,,,,,,,,,,,0,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,,,,,,,,,,,,
